year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party,writein,party,candidatevotes,totalvotes,unofficial
1996,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,STEVE GILL,republican,FALSE,REPUBLICAN,94599,227571,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,BART GORDON,democrat,FALSE,DEMOCRAT,123846,227571,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,JIM COFFER,independent,FALSE,INDEPENDENT,9125,227571,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,DON TROTTER,democrat,FALSE,DEMOCRAT,64512,193742,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,NA,NA,TRUE,NA,10,193742,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,ED BRYANT,republican,FALSE,REPUBLICAN,126737,193742,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,STEVEN E. ROMER,independent,FALSE,INDEPENDENT,2483,193742,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,TOM WATSON,republican,FALSE,REPUBLICAN,55024,183898,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,NA,NA,TRUE,NA,377,183898,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,JOHN S. TANNER,democrat,FALSE,DEMOCRAT,123681,183898,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,DONNA MALONE,independent,FALSE,INDEPENDENT,4816,183898,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,JOHNNY E. KELLY,independent,FALSE,INDEPENDENT,156,190414,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,BILL TAYLOR,independent,FALSE,INDEPENDENT,179,190414,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,NA,NA,TRUE,NA,10,190414,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,GREG VOEHRINGER,independent,FALSE,INDEPENDENT,327,190414,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,MARY D. TAYLOR,independent,FALSE,INDEPENDENT,498,190414,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,DON FOX,independent,FALSE,INDEPENDENT,146,190414,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,SILKY SULLIVAN,independent,FALSE,INDEPENDENT,957,190414,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,HAROLD E. FORD JR.,democrat,FALSE,DEMOCRAT,116345,190414,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,TOM JEANNETTE,independent,FALSE,INDEPENDENT,222,190414,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,DEL GILL,independent,FALSE,INDEPENDENT,199,190414,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,ROD DEBERRY,republican,FALSE,REPUBLICAN,70951,190414,FALSE
1996,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,ANTHONY BURTON,independent,FALSE,INDEPENDENT,424,190414,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,NA,NA,TRUE,NA,75,99689,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,KAY C. WHITE,democrat,FALSE,DEMOCRAT,30710,99689,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,WILLIAM L. JENKINS,republican,FALSE,REPUBLICAN,68904,99689,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,JOHN J. DUNCAN,republican,FALSE,REPUBLICAN,90860,102502,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,ROBERT O. WATSON,independent,FALSE,INDEPENDENT,4372,102502,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,GEORGE NJEZIC,independent,FALSE,INDEPENDENT,2920,102502,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,NA,NA,TRUE,NA,18,102502,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,GREG SAMPLES,independent,FALSE,INDEPENDENT,4332,102502,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,NA,NA,TRUE,NA,74,113786,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,ZACH WAMP,republican,FALSE,REPUBLICAN,75100,113786,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,"JAMES M. LEWIS, JR.",democrat,FALSE,DEMOCRAT,37144,113786,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,RICHARD M. (DICK) SIMS,independent,FALSE,INDEPENDENT,1468,113786,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,NA,NA,TRUE,NA,23,105479,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,JERRY W. COOPER,democrat,FALSE,DEMOCRAT,42627,105479,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,VAN HILLEARY,republican,FALSE,REPUBLICAN,62829,105479,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,BOB CLEMENT,democrat,FALSE,DEMOCRAT,74611,90102,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,GARY I. WORDEN,independent,FALSE,INDEPENDENT,4345,90102,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,AL BORGMAN,independent,FALSE,INDEPENDENT,4983,90102,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,WILLIAM M. LANCASTER,independent,FALSE,INDEPENDENT,6162,90102,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,NA,NA,TRUE,NA,1,90102,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,BART GORDON,democrat,FALSE,DEMOCRAT,75055,137436,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,NA,NA,TRUE,NA,104,137436,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,WALT MASEY,republican,FALSE,REPUBLICAN,62277,137436,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,NA,NA,TRUE,NA,477,91980,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,ED BRYANT,republican,FALSE,REPUBLICAN,91503,91980,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,NA,NA,TRUE,NA,22,76825,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,JOHN S. TANNER,democrat,FALSE,DEMOCRAT,76803,76825,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,"HAROLD E. FORD, JR.",democrat,FALSE,DEMOCRAT,75428,95782,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,CLAUDE BURDIKOFF,republican,FALSE,REPUBLICAN,18078,95782,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,GREG VOEHRINGER,independent,FALSE,INDEPENDENT,567,95782,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,GWENDOLYN L. MOORE,independent,FALSE,INDEPENDENT,932,95782,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,NA,NA,TRUE,NA,2,95782,FALSE
1998,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,JOHNNY KELLY,independent,FALSE,INDEPENDENT,775,95782,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,NA,NA,TRUE,NA,20,157848,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,WILLIAM L. JENKINS,republican,FALSE,REPUBLICAN,157828,157848,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,"JOHN J. DUNCAN, JR.",republican,FALSE,REPUBLICAN,187154,209485,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,KEVIN J. ROWLAND,libertarian,FALSE,LIBERTARIAN,22304,209485,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,NA,NA,TRUE,NA,27,209485,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,NA,NA,TRUE,NA,80,218940,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,TRUDY AUSTIN,libertarian,FALSE,LIBERTARIAN,3235,218940,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,ZACH WAMP,republican,FALSE,REPUBLICAN,139840,218940,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,WILLIAM L. CALLAWAY,democrat,FALSE,DEMOCRAT,75785,218940,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,J. PATRICK LYONS,independent,FALSE,INDEPENDENT,2418,203210,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,NA,NA,TRUE,NA,5,203210,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,VAN HILLEARY,republican,FALSE,REPUBLICAN,133622,203210,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,DAVID H. DUNAWAY,democrat,FALSE,DEMOCRAT,67165,203210,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,BOB CLEMENT,democrat,FALSE,DEMOCRAT,149277,205933,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,DAVID CAREW,libertarian,FALSE,LIBERTARIAN,6268,205933,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,NA,NA,TRUE,NA,2,205933,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,STAN SCOTT,republican,FALSE,REPUBLICAN,50386,205933,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,BART GORDON,democrat,FALSE,DEMOCRAT,168861,271899,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,NA,NA,TRUE,NA,1184,271899,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,DAVID CHARLES,republican,FALSE,REPUBLICAN,97169,271899,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,JIM COFFER,libertarian,FALSE,LIBERTARIAN,4685,271899,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,NA,NA,TRUE,NA,65,245649,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,RICHARD P. SIMS,democrat,FALSE,DEMOCRAT,71587,245649,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,ED BRYANT,republican,FALSE,REPUBLICAN,171056,245649,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,DENIS SOLEE,libertarian,FALSE,LIBERTARIAN,2941,245649,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,JOHN S. TANNER,democrat,FALSE,DEMOCRAT,143127,198080,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,BILLY YANCY,republican,FALSE,REPUBLICAN,54929,198080,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,NA,NA,TRUE,NA,24,198080,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,"HAROLD E. FORD, JR.",democrat,FALSE,DEMOCRAT,143298,143334,FALSE
2000,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,NA,NA,TRUE,NA,36,143334,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,WILLIAM L. JENKINS,republican,FALSE,REPUBLICAN,127300,128886,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,NA,NA,TRUE,NA,1586,128886,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,JOHN J. DUNCAN JR.,republican,FALSE,REPUBLICAN,146887,185981,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,JOSHUA WILLIAMSON,independent,FALSE,INDEPENDENT,1110,185981,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,JOHN GREENE,democrat,FALSE,DEMOCRAT,37035,185981,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,NA,NA,TRUE,NA,9,185981,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,GEORGE NJEZIC,independent,FALSE,INDEPENDENT,940,185981,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,JOHN WOLFE,democrat,FALSE,DEMOCRAT,58824,173921,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,TIMOTHY A. SEVIER,independent,FALSE,INDEPENDENT,947,173921,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,ZACH WAMP,republican,FALSE,REPUBLICAN,112254,173921,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,WILLIAM C. BOLEN,independent,FALSE,INDEPENDENT,1743,173921,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,NA,NA,TRUE,NA,153,173921,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,WILLIAM THARON CHANDLER,independent,FALSE,INDEPENDENT,1073,184300,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,ED WELLMANN,independent,FALSE,INDEPENDENT,399,184300,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,JANICE BOWLING,republican,FALSE,REPUBLICAN,85680,184300,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,NA,NA,TRUE,NA,50,184300,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,BERT MASON,independent,FALSE,INDEPENDENT,504,184300,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,LINCOLN DAVIS,democrat,FALSE,DEMOCRAT,95989,184300,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,JOHN RAY,independent,FALSE,INDEPENDENT,605,184300,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,JESSE TURNER,independent,FALSE,INDEPENDENT,877,170886,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,ROBERT DUVALL,republican,FALSE,REPUBLICAN,56825,170886,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,JONATHAN D. FARLEY,independent,FALSE,INDEPENDENT,1205,170886,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,JOHN JAY HOOKER,independent,FALSE,INDEPENDENT,3063,170886,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,JIM COOPER,democrat,FALSE,DEMOCRAT,108903,170886,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,NA,NA,TRUE,NA,13,170886,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,BART GORDON,democrat,FALSE,DEMOCRAT,117119,177628,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,ROBERT L. GARRISON,republican,FALSE,REPUBLICAN,57397,177628,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,NA,NA,TRUE,NA,47,177628,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,J. PATRICK LYONS,independent,FALSE,INDEPENDENT,3065,177628,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,TIM BARRON,democrat,FALSE,DEMOCRAT,51790,195558,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,RICK PATTERSON,independent,FALSE,INDEPENDENT,5423,195558,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,NA,NA,TRUE,NA,31,195558,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,MARSHA BLACKBURN,republican,FALSE,REPUBLICAN,138314,195558,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,NA,NA,TRUE,NA,18,167970,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,MAT MCCLAIN,republican,FALSE,REPUBLICAN,45853,167970,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,JAMES L. HART,independent,FALSE,INDEPENDENT,4288,167970,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,JOHN S. TANNER,democrat,FALSE,DEMOCRAT,117811,167970,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,HAROLD E. FORD JR.,democrat,FALSE,DEMOCRAT,120904,144260,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,NA,NA,TRUE,NA,148,144260,FALSE
2002,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,TONY RUSH,independent,FALSE,INDEPENDENT,23208,144260,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,WILLIAM L. JENKINS,republican,FALSE,REPUBLICAN,172543,233560,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,GRAHAM LEONARD,democrat,FALSE,DEMOCRAT,56361,233560,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,RALPH J. BALL,independent,FALSE,INDEPENDENT,3061,233560,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,MICHAEL PEAVLER,independent,FALSE,INDEPENDENT,1595,233560,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,CHARLES E. HOWARD,independent,FALSE,INDEPENDENT,4978,272928,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,JOHN J. DUNCAN,republican,FALSE,REPUBLICAN,215795,272928,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,JOHN GREENE,democrat,FALSE,DEMOCRAT,52155,272928,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,JOHN WOLFE,democrat,FALSE,DEMOCRAT,84295,256636,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,JEAN HOWARD-HILL,independent,FALSE,INDEPENDENT,1473,256636,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,ZACH WAMP,republican,FALSE,REPUBLICAN,166154,256636,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,JUNE GRIFFIN,independent,FALSE,INDEPENDENT,3018,256636,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,DOUG VANDAGRIFF,independent,FALSE,INDEPENDENT,1696,256636,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,JANICE BOWLING,republican,FALSE,REPUBLICAN,109993,252646,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,KEN MARTIN,independent,FALSE,INDEPENDENT,4194,252646,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,LINCOLN DAVIS,democrat,FALSE,DEMOCRAT,138459,252646,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,NA,NA,TRUE,NA,15,243963,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,SCOTT KNAPP,republican,FALSE,REPUBLICAN,74978,243963,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,JIM COOPER,democrat,FALSE,DEMOCRAT,168970,243963,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,J. PATRICK LYONS,independent,FALSE,INDEPENDENT,3869,260642,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,NORMAN R. SALIBA,independent,FALSE,INDEPENDENT,1802,260642,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,BART GORDON,democrat,FALSE,DEMOCRAT,167448,260642,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,NICK DEMAS,republican,FALSE,REPUBLICAN,87523,260642,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,MARSHA BLACKBURN,republican,FALSE,REPUBLICAN,232404,232404,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,NA,NA,TRUE,NA,91,233567,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,JOHN S. TANNER,democrat,FALSE,DEMOCRAT,173623,233567,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,JAMES L. HART,republican,FALSE,REPUBLICAN,59853,233567,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,"HAROLD E. FORD, JR.",democrat,FALSE,DEMOCRAT,190648,232392,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,RUBEN E. FORT,republican,FALSE,REPUBLICAN,41578,232392,FALSE
2004,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,NA,NA,TRUE,NA,166,232392,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,JAMES W. REEVES,independent,FALSE,INDEPENDENT,1003,177278,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,MAHMOOD (MICHAEL) SABRI,independent,FALSE,INDEPENDENT,411,177278,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,RICK TRENT,democrat,FALSE,DEMOCRAT,65538,177278,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,DAVID DAVIS,republican,FALSE,REPUBLICAN,108336,177278,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,ROBERT N. SMITH,independent,FALSE,INDEPENDENT,1024,177278,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,1,gen,FALSE,MICHAEL PEAVLER,independent,FALSE,INDEPENDENT,966,177278,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,JOHN GREENE,democrat,FALSE,DEMOCRAT,45025,202120,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,2,gen,FALSE,"JOHN J. DUNCAN, JR.",republican,FALSE,REPUBLICAN,157095,202120,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,BRENT BENEDICT,democrat,FALSE,DEMOCRAT,68324,199115,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,3,gen,FALSE,ZACH WAMP,republican,FALSE,REPUBLICAN,130791,199115,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,LINCOLN DAVIS,democrat,FALSE,DEMOCRAT,123666,186115,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,4,gen,FALSE,KENNETH MARTIN,republican,FALSE,REPUBLICAN,62449,186115,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,JIM COOPER,democrat,FALSE,DEMOCRAT,122919,178142,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,THOMAS F. KOVACH,republican,FALSE,REPUBLICAN,49702,178142,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,SCOTT KNAPP,independent,FALSE,INDEPENDENT,1755,178142,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,5,gen,FALSE,GINNY WELSCH,independent,FALSE,INDEPENDENT,3766,178142,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,NORMAN R. SALIBA,independent,FALSE,INDEPENDENT,884,192380,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,BART GORDON,democrat,FALSE,DEMOCRAT,129069,192380,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,DAVID R. DAVIS,republican,FALSE,REPUBLICAN,60392,192380,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,6,gen,FALSE,ROBERT L. GARRISON,independent,FALSE,INDEPENDENT,2035,192380,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,BILL MORRISON,democrat,FALSE,DEMOCRAT,73369,230582,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,JAMES B. ﯽ___ﯽ___MICKEYﯽ__ﯽﯽ__ﯽ WHITE,independent,FALSE,INDEPENDENT,898,230582,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,JOHN L. RIMER,independent,FALSE,INDEPENDENT,710,230582,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,WILLIAM J. SMITH,independent,FALSE,INDEPENDENT,848,230582,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,GAYL G. PRATT,independent,FALSE,INDEPENDENT,663,230582,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,KATHLEEN A. CULVER,independent,FALSE,INDEPENDENT,1806,230582,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,7,gen,FALSE,MARSHA BLACKBURN,republican,FALSE,REPUBLICAN,152288,230582,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,JAMES HART,independent,TRUE,INDEPENDENT,6,177108,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,JOHN S. TANNER,democrat,FALSE,DEMOCRAT,129610,177108,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,8,gen,FALSE,JOHN FARMER,republican,FALSE,REPUBLICAN,47492,177108,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,MARK WHITE,republican,FALSE,REPUBLICAN,31002,172586,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,STEVE COHEN,democrat,FALSE,DEMOCRAT,103341,172586,FALSE
2006,TENNESSEE,TN,47,62,54,US HOUSE,9,gen,FALSE,JAKE FORD,independent,FALSE,INDEPENDENT,38243,172586,FALSE
